Datum,Warengruppe,Umsatz,Wochentag,Kategorie
2014-07-24,5,285.813397183365,Thursday,Kuchen
2014-07-25,5,310.380470201733,Friday,Kuchen
2014-07-26,5,318.191645962586,Saturday,Kuchen
2014-07-27,5,360.072361763218,Sunday,Kuchen
2014-07-28,5,309.221736704548,Monday,Kuchen
2014-07-29,5,324.42755442785,Tuesday,Kuchen
2014-07-30,5,315.984826379323,Wednesday,Kuchen
2014-07-31,5,342.682103904377,Thursday,Kuchen
2014-08-01,5,338.081748886164,Friday,Kuchen
2014-08-02,5,366.861495444026,Saturday,Kuchen
2014-08-03,5,290.009691273793,Sunday,Kuchen
2014-08-04,5,316.777899859372,Monday,Kuchen
2014-08-05,5,309.373113154504,Tuesday,Kuchen
2014-08-06,5,319.569141755667,Wednesday,Kuchen
2014-08-07,5,368.694685994019,Thursday,Kuchen
2014-08-08,5,381.207188610429,Friday,Kuchen
2014-08-09,5,445.026634851619,Saturday,Kuchen
2014-08-10,5,381.081855640357,Sunday,Kuchen
2014-08-11,5,330.315799401244,Monday,Kuchen
2014-08-12,5,334.42905626527,Tuesday,Kuchen
2014-08-13,5,410.801127074541,Wednesday,Kuchen
2014-08-14,5,355.666119942456,Thursday,Kuchen
2014-08-15,5,387.526085659007,Friday,Kuchen
2014-08-16,5,434.075054526158,Saturday,Kuchen
2014-08-18,5,556.679926797148,Monday,Kuchen
2014-08-19,5,346.554678770709,Tuesday,Kuchen
2014-08-20,5,357.682821176506,Wednesday,Kuchen
2014-08-21,5,344.591031316145,Thursday,Kuchen
2014-08-22,5,379.972535118436,Friday,Kuchen
2014-08-23,5,417.463006841929,Saturday,Kuchen
2014-08-24,5,458.285490286472,Sunday,Kuchen
2014-08-25,5,261.569599386496,Monday,Kuchen
2014-08-26,5,297.826898355689,Tuesday,Kuchen
2014-08-27,5,357.732101208972,Wednesday,Kuchen
2014-08-28,5,279.80996962599,Thursday,Kuchen
2014-08-29,5,287.276593971779,Friday,Kuchen
2014-08-30,5,308.207385097927,Saturday,Kuchen
2014-08-31,5,399.571169014924,Sunday,Kuchen
2014-09-01,5,295.524396420605,Monday,Kuchen
2014-09-02,5,288.614038229533,Tuesday,Kuchen
2014-09-03,5,318.657254851078,Wednesday,Kuchen
2014-09-04,5,375.152423879348,Thursday,Kuchen
2014-09-05,5,414.188447957927,Friday,Kuchen
2014-09-06,5,379.478163301917,Saturday,Kuchen
2014-09-07,5,305.32143010071,Sunday,Kuchen
2014-09-08,5,235.073802916373,Monday,Kuchen
2014-09-09,5,293.590296834253,Tuesday,Kuchen
2014-09-10,5,300.968840698784,Wednesday,Kuchen
2014-09-11,5,279.576229303086,Thursday,Kuchen
2014-09-12,5,308.339123895824,Friday,Kuchen
2014-09-13,5,368.08036123658,Saturday,Kuchen
2014-09-14,5,308.18471248164,Sunday,Kuchen
2014-09-15,5,246.361952258277,Monday,Kuchen
2014-09-16,5,260.556443386613,Tuesday,Kuchen
2014-09-17,5,328.670868886296,Wednesday,Kuchen
2014-09-18,5,310.703033895321,Thursday,Kuchen
2014-09-19,5,332.883133774602,Friday,Kuchen
2014-09-20,5,373.742122406735,Saturday,Kuchen
2014-09-21,5,402.989935831425,Sunday,Kuchen
2014-09-22,5,270.105696755365,Monday,Kuchen
2014-09-23,5,276.659712997343,Tuesday,Kuchen
2014-09-24,5,271.173455994606,Wednesday,Kuchen
2014-09-25,5,298.012563106301,Thursday,Kuchen
2014-09-26,5,350.315063045348,Friday,Kuchen
2014-09-27,5,291.624712216349,Saturday,Kuchen
2014-09-28,5,259.829447609604,Sunday,Kuchen
2014-09-29,5,299.916302228623,Monday,Kuchen
2014-09-30,5,297.20876579818,Tuesday,Kuchen
2014-10-01,5,290.758945021528,Wednesday,Kuchen
2014-10-02,5,330.469152570208,Thursday,Kuchen
2014-10-03,5,392.78227452548,Friday,Kuchen
2014-10-04,5,415.416761967546,Saturday,Kuchen
2014-10-05,5,278.213851451937,Sunday,Kuchen
2014-10-06,5,292.144384912168,Monday,Kuchen
2014-10-07,5,286.042301895173,Tuesday,Kuchen
2014-10-08,5,297.885541145047,Wednesday,Kuchen
2014-10-09,5,308.549141791089,Thursday,Kuchen
2014-10-10,5,350.091305190491,Friday,Kuchen
2014-10-11,5,413.469929038277,Saturday,Kuchen
2014-10-12,5,347.908417458128,Sunday,Kuchen
2014-10-13,5,290.088719702625,Monday,Kuchen
2014-10-14,5,311.629970945777,Tuesday,Kuchen
2014-10-15,5,316.987211749477,Wednesday,Kuchen
2014-10-16,5,267.647733878274,Thursday,Kuchen
2014-10-17,5,297.577155669568,Friday,Kuchen
2014-10-18,5,332.713956919627,Saturday,Kuchen
2014-10-19,5,322.71968105362,Sunday,Kuchen
2014-10-20,5,297.640509637545,Monday,Kuchen
2014-10-21,5,291.70454422956,Tuesday,Kuchen
2014-10-22,5,285.171826857881,Wednesday,Kuchen
2014-10-23,5,283.177784823415,Thursday,Kuchen
2014-10-24,5,318.982030891719,Friday,Kuchen
2014-10-25,5,307.448143380371,Saturday,Kuchen
2014-10-26,5,370.536705154412,Sunday,Kuchen
2014-10-27,5,310.262575184375,Monday,Kuchen
2014-10-28,5,307.173402745835,Tuesday,Kuchen
2014-10-29,5,300.108640695685,Wednesday,Kuchen
2014-10-30,5,312.493530897156,Thursday,Kuchen
2014-10-31,5,303.662931280765,Friday,Kuchen
2014-11-01,5,355.95764486704,Saturday,Kuchen
2014-11-02,5,304.404961254638,Sunday,Kuchen
2014-11-03,5,318.359097251893,Monday,Kuchen
2014-11-04,5,311.112916993953,Tuesday,Kuchen
2014-11-05,5,293.386428880751,Wednesday,Kuchen
2014-11-06,5,302.471760829603,Thursday,Kuchen
2014-11-07,5,331.374093763533,Friday,Kuchen
2014-11-08,5,300.671884481524,Saturday,Kuchen
2014-11-09,5,376.124018092964,Sunday,Kuchen
2014-11-10,5,260.94958385302,Monday,Kuchen
2014-11-11,5,274.567367361137,Tuesday,Kuchen
2014-11-12,5,271.038875100822,Wednesday,Kuchen
2014-11-13,5,300.536047097898,Thursday,Kuchen
2014-11-14,5,270.170738666878,Friday,Kuchen
2014-11-15,5,272.111564708918,Saturday,Kuchen
2014-11-16,5,302.56395917644,Sunday,Kuchen
2014-11-17,5,291.791673557402,Monday,Kuchen
2014-11-18,5,217.233982595645,Tuesday,Kuchen
2014-11-19,5,218.316894752112,Wednesday,Kuchen
2014-11-20,5,247.239241255711,Thursday,Kuchen
2014-11-21,5,274.884916134966,Friday,Kuchen
2014-11-22,5,268.133001971901,Saturday,Kuchen
2014-11-23,5,339.335191808283,Sunday,Kuchen
2014-11-24,5,253.979105531988,Monday,Kuchen
2014-11-25,5,247.035921813103,Tuesday,Kuchen
2014-11-26,5,262.253249103266,Wednesday,Kuchen
2014-11-27,5,240.231661734869,Thursday,Kuchen
2014-11-28,5,247.752074639689,Friday,Kuchen
2014-11-29,5,302.043216833243,Saturday,Kuchen
2014-11-30,5,363.220371450019,Sunday,Kuchen
2014-12-01,5,256.608163788753,Monday,Kuchen
2014-12-02,5,265.933688534948,Tuesday,Kuchen
2014-12-03,5,246.937134202885,Wednesday,Kuchen
2014-12-04,5,251.03575101957,Thursday,Kuchen
2014-12-05,5,249.466067004435,Friday,Kuchen
2014-12-06,5,291.61851167121,Saturday,Kuchen
2014-12-07,5,276.651944705429,Sunday,Kuchen
2014-12-08,5,235.384838232977,Monday,Kuchen
2014-12-09,5,272.828962614376,Tuesday,Kuchen
2014-12-10,5,269.416456604745,Wednesday,Kuchen
2014-12-11,5,232.671537573173,Thursday,Kuchen
2014-12-12,5,173.922125269844,Friday,Kuchen
2014-12-13,5,318.659955256217,Saturday,Kuchen
2014-12-14,5,310.473797597408,Sunday,Kuchen
2014-12-15,5,221.061393791211,Monday,Kuchen
2014-12-16,5,289.654771100684,Tuesday,Kuchen
2014-12-17,5,278.732408832816,Wednesday,Kuchen
2014-12-18,5,271.097103833216,Thursday,Kuchen
2014-12-19,5,242.849725209084,Friday,Kuchen
2014-12-20,5,178.07254058997,Saturday,Kuchen
2014-12-21,5,253.045516822484,Sunday,Kuchen
2014-12-22,5,230.826153750681,Monday,Kuchen
2014-12-23,5,224.558853830953,Tuesday,Kuchen
2014-12-24,5,268.806966002035,Wednesday,Kuchen
2014-12-27,5,286.92402318367,Saturday,Kuchen
2014-12-28,5,226.105265011128,Sunday,Kuchen
2014-12-29,5,303.672763265607,Monday,Kuchen
2014-12-30,5,430.336976841889,Tuesday,Kuchen
2014-12-31,5,1879.46183076734,Wednesday,Kuchen
2015-01-02,5,300.829805798494,Friday,Kuchen
2015-01-03,5,277.833431786885,Saturday,Kuchen
2015-01-04,5,337.565571891077,Sunday,Kuchen
2015-01-05,5,270.173731918039,Monday,Kuchen
2015-01-06,5,265.854860102674,Tuesday,Kuchen
2015-01-07,5,263.03524552906,Wednesday,Kuchen
2015-01-08,5,230.866849428077,Thursday,Kuchen
2015-01-09,5,240.167564518219,Friday,Kuchen
2015-01-10,5,304.334671385998,Saturday,Kuchen
2015-01-11,5,314.28252636958,Sunday,Kuchen
2015-01-12,5,183.019346130805,Monday,Kuchen
2015-01-13,5,248.091361140205,Tuesday,Kuchen
2015-01-14,5,235.49178387272,Wednesday,Kuchen
2015-01-15,5,255.715603348889,Thursday,Kuchen
2015-01-16,5,294.576404705863,Friday,Kuchen
2015-01-17,5,382.824611402643,Saturday,Kuchen
2015-01-18,5,325.12197864382,Sunday,Kuchen
2015-01-19,5,243.750686660054,Monday,Kuchen
2015-01-20,5,309.385357960923,Tuesday,Kuchen
2015-01-21,5,271.986313846711,Wednesday,Kuchen
2015-01-22,5,299.101267021608,Thursday,Kuchen
2015-01-23,5,275.460914012407,Friday,Kuchen
2015-01-24,5,376.785950449622,Saturday,Kuchen
2015-01-25,5,432.111683660143,Sunday,Kuchen
2015-01-26,5,214.316488368471,Monday,Kuchen
2015-01-27,5,259.895021701426,Tuesday,Kuchen
2015-01-28,5,290.420362377553,Wednesday,Kuchen
2015-01-29,5,298.873227773722,Thursday,Kuchen
2015-01-30,5,301.211380864112,Friday,Kuchen
2015-01-31,5,442.294446547651,Saturday,Kuchen
2015-02-01,5,388.585353237256,Sunday,Kuchen
2015-02-02,5,317.407641410708,Monday,Kuchen
2015-02-03,5,289.847839834235,Tuesday,Kuchen
2015-02-04,5,294.315633387072,Wednesday,Kuchen
2015-02-05,5,297.882645346675,Thursday,Kuchen
2015-02-06,5,385.500566451671,Friday,Kuchen
2015-02-07,5,349.157579410765,Saturday,Kuchen
2015-02-08,5,470.166189255824,Sunday,Kuchen
2015-02-09,5,258.736139221055,Monday,Kuchen
2015-02-10,5,259.000724136407,Tuesday,Kuchen
2015-02-11,5,275.502444506022,Wednesday,Kuchen
2015-02-12,5,259.722071852511,Thursday,Kuchen
2015-02-13,5,315.198418349884,Friday,Kuchen
2015-02-14,5,394.074973494992,Saturday,Kuchen
2015-02-15,5,360.747312180387,Sunday,Kuchen
2015-02-16,5,285.836214390694,Monday,Kuchen
2015-02-17,5,305.542955060461,Tuesday,Kuchen
2015-02-18,5,276.652206222818,Wednesday,Kuchen
2015-02-19,5,321.730863755787,Thursday,Kuchen
2015-02-20,5,265.719910475798,Friday,Kuchen
2015-02-21,5,276.812334391166,Saturday,Kuchen
2015-02-22,5,465.661982102677,Sunday,Kuchen
2015-02-23,5,209.048085196786,Monday,Kuchen
2015-02-24,5,235.546367715921,Tuesday,Kuchen
2015-02-25,5,248.748539126529,Wednesday,Kuchen
2015-02-26,5,203.846174479151,Thursday,Kuchen
2015-02-27,5,212.664119358187,Friday,Kuchen
2015-02-28,5,298.020877734513,Saturday,Kuchen
2015-03-01,5,288.61976876178,Sunday,Kuchen
2015-03-02,5,186.087523297592,Monday,Kuchen
2015-03-03,5,233.360645977411,Tuesday,Kuchen
2015-03-04,5,227.526630558065,Wednesday,Kuchen
2015-03-05,5,205.059139995828,Thursday,Kuchen
2015-03-06,5,238.613238236779,Friday,Kuchen
2015-03-07,5,262.806831079145,Saturday,Kuchen
2015-03-08,5,341.796143879394,Sunday,Kuchen
2015-03-09,5,261.326829122549,Monday,Kuchen
2015-03-10,5,232.538394821195,Tuesday,Kuchen
2015-03-11,5,223.970103711564,Wednesday,Kuchen
2015-03-12,5,210.491995601659,Thursday,Kuchen
2015-03-13,5,237.234063735022,Friday,Kuchen
2015-03-14,5,234.545964942322,Saturday,Kuchen
2015-03-15,5,278.612403986462,Sunday,Kuchen
2015-03-16,5,252.212892372443,Monday,Kuchen
2015-03-17,5,300.476490762008,Tuesday,Kuchen
2015-03-18,5,319.376884998689,Wednesday,Kuchen
2015-03-19,5,271.632339767702,Thursday,Kuchen
2015-03-20,5,339.055856444566,Friday,Kuchen
2015-03-21,5,330.021049430432,Saturday,Kuchen
2015-03-22,5,379.021922086074,Sunday,Kuchen
2015-03-23,5,268.604981873421,Monday,Kuchen
2015-03-24,5,285.301446768427,Tuesday,Kuchen
2015-03-25,5,313.737446087374,Wednesday,Kuchen
2015-03-26,5,266.972587002293,Thursday,Kuchen
2015-03-27,5,293.189582126283,Friday,Kuchen
2015-03-28,5,394.782309943371,Saturday,Kuchen
2015-03-29,5,307.880143820129,Sunday,Kuchen
2015-03-30,5,260.7747623843,Monday,Kuchen
2015-03-31,5,249.169849496114,Tuesday,Kuchen
2015-04-01,5,319.186205355817,Wednesday,Kuchen
2015-04-02,5,406.353937532213,Thursday,Kuchen
2015-04-04,5,495.482512843952,Saturday,Kuchen
2015-04-05,5,311.448562590211,Sunday,Kuchen
2015-04-06,5,293.886267424832,Monday,Kuchen
2015-04-07,5,242.488202056041,Tuesday,Kuchen
2015-04-08,5,240.166760042682,Wednesday,Kuchen
2015-04-09,5,271.062138387226,Thursday,Kuchen
2015-04-10,5,273.777005049353,Friday,Kuchen
2015-04-11,5,279.734031972369,Saturday,Kuchen
2015-04-12,5,256.220102827754,Sunday,Kuchen
2015-04-13,5,228.441056194565,Monday,Kuchen
2015-04-14,5,241.794663278364,Tuesday,Kuchen
2015-04-15,5,267.331795587064,Wednesday,Kuchen
2015-04-16,5,249.985817848774,Thursday,Kuchen
2015-04-17,5,269.643570233699,Friday,Kuchen
2015-04-18,5,273.308983958271,Saturday,Kuchen
2015-04-19,5,248.936886432743,Sunday,Kuchen
2015-04-20,5,216.398739415418,Monday,Kuchen
2015-04-21,5,236.929910073307,Tuesday,Kuchen
2015-04-22,5,203.609195254356,Wednesday,Kuchen
2015-04-23,5,232.875408477088,Thursday,Kuchen
2015-04-24,5,212.742403753359,Friday,Kuchen
2015-04-25,5,247.902280079392,Saturday,Kuchen
2015-04-26,5,252.667352565897,Sunday,Kuchen
2015-04-27,5,197.564743508792,Monday,Kuchen
2015-04-28,5,213.195052497114,Tuesday,Kuchen
2015-04-29,5,250.927665410019,Wednesday,Kuchen
2015-04-30,5,303.34662044021,Thursday,Kuchen
2015-05-02,5,390.245200658863,Saturday,Kuchen
2015-05-03,5,273.752958375164,Sunday,Kuchen
2015-05-04,5,197.208560688196,Monday,Kuchen
2015-05-05,5,198.684243279816,Tuesday,Kuchen
2015-05-06,5,225.053574357765,Wednesday,Kuchen
2015-05-07,5,211.802247435479,Thursday,Kuchen
2015-05-08,5,265.721536983155,Friday,Kuchen
2015-05-09,5,278.323409928638,Saturday,Kuchen
2015-05-10,5,319.454496491185,Sunday,Kuchen
2015-05-11,5,205.667346687899,Monday,Kuchen
2015-05-12,5,259.94167495408,Tuesday,Kuchen
2015-05-13,5,246.372623277805,Wednesday,Kuchen
2015-05-14,5,309.927036397582,Thursday,Kuchen
2015-05-15,5,292.967837715476,Friday,Kuchen
2015-05-16,5,329.998465824508,Saturday,Kuchen
2015-05-17,5,293.275532226017,Sunday,Kuchen
2015-05-18,5,225.832737314778,Monday,Kuchen
2015-05-19,5,282.589418894077,Tuesday,Kuchen
2015-05-20,5,219.800270156995,Wednesday,Kuchen
2015-05-21,5,281.519362391549,Thursday,Kuchen
2015-05-22,5,263.214787734799,Friday,Kuchen
2015-05-23,5,336.087101364585,Saturday,Kuchen
2015-05-24,5,301.519589889275,Sunday,Kuchen
2015-05-25,5,388.133249077524,Monday,Kuchen
2015-05-26,5,220.472002758105,Tuesday,Kuchen
2015-05-27,5,210.016061677086,Wednesday,Kuchen
2015-05-28,5,267.45399550279,Thursday,Kuchen
2015-05-29,5,250.764288305739,Friday,Kuchen
2015-05-30,5,278.950388727743,Saturday,Kuchen
2015-05-31,5,227.62624446804,Sunday,Kuchen
2015-06-01,5,275.002697730945,Monday,Kuchen
2015-06-02,5,247.548656142778,Tuesday,Kuchen
2015-06-03,5,257.703580420418,Wednesday,Kuchen
2015-06-04,5,250.238837010149,Thursday,Kuchen
2015-06-05,5,275.492979753843,Friday,Kuchen
2015-06-06,5,279.003577524238,Saturday,Kuchen
2015-06-07,5,377.303279079248,Sunday,Kuchen
2015-06-08,5,304.658991750827,Monday,Kuchen
2015-06-09,5,264.199647754648,Tuesday,Kuchen
2015-06-10,5,245.462484326112,Wednesday,Kuchen
2015-06-11,5,223.06624282412,Thursday,Kuchen
2015-06-12,5,278.611793604903,Friday,Kuchen
2015-06-13,5,238.309203727899,Saturday,Kuchen
2015-06-14,5,308.096883557457,Sunday,Kuchen
2015-06-15,5,289.287204370205,Monday,Kuchen
2015-06-16,5,249.827665172029,Tuesday,Kuchen
2015-06-17,5,260.357543159185,Wednesday,Kuchen
2015-06-18,5,269.272420702957,Thursday,Kuchen
2015-06-19,5,271.496146564196,Friday,Kuchen
2015-06-20,5,280.186941692026,Saturday,Kuchen
2015-06-21,5,235.514638799317,Sunday,Kuchen
2015-06-22,5,254.862522218275,Monday,Kuchen
2015-06-23,5,270.726957416684,Tuesday,Kuchen
2015-06-24,5,300.990362700812,Wednesday,Kuchen
2015-06-25,5,271.335895693763,Thursday,Kuchen
2015-06-26,5,304.239937730854,Friday,Kuchen
2015-06-27,5,428.433111120672,Saturday,Kuchen
2015-06-28,5,309.491842337963,Sunday,Kuchen
2015-06-29,5,304.800400892429,Monday,Kuchen
2015-06-30,5,289.298377908159,Tuesday,Kuchen
2015-07-01,5,216.683347382259,Wednesday,Kuchen
2015-07-02,5,207.500950654484,Thursday,Kuchen
2015-07-03,5,294.970876106508,Friday,Kuchen
2015-07-04,5,315.830779238922,Saturday,Kuchen
2015-07-05,5,308.145249811727,Sunday,Kuchen
2015-07-06,5,252.941627806535,Monday,Kuchen
2015-07-07,5,248.53982558714,Tuesday,Kuchen
2015-07-08,5,299.243550702973,Wednesday,Kuchen
2015-07-09,5,281.697843843677,Thursday,Kuchen
2015-07-10,5,296.230038738281,Friday,Kuchen
2015-07-11,5,278.282264047648,Saturday,Kuchen
2015-07-12,5,262.303945351064,Sunday,Kuchen
2015-07-13,5,260.211558815196,Monday,Kuchen
2015-07-14,5,256.913088405191,Tuesday,Kuchen
2015-07-15,5,305.043050526266,Wednesday,Kuchen
2015-07-16,5,214.084788068538,Thursday,Kuchen
2015-07-17,5,235.351081587218,Friday,Kuchen
2015-07-18,5,274.337912432376,Saturday,Kuchen
2015-07-19,5,366.640210113571,Sunday,Kuchen
2015-07-20,5,243.511157551047,Monday,Kuchen
2015-07-21,5,300.049805092917,Tuesday,Kuchen
2015-07-22,5,268.939645752758,Wednesday,Kuchen
2015-07-23,5,261.951424968471,Thursday,Kuchen
2015-07-24,5,332.284651666931,Friday,Kuchen
2015-07-25,5,254.280510145513,Saturday,Kuchen
2015-07-26,5,372.811026662913,Sunday,Kuchen
2015-07-27,5,294.634099970476,Monday,Kuchen
2015-07-28,5,343.727054343196,Tuesday,Kuchen
2015-07-29,5,392.988955408933,Wednesday,Kuchen
2015-07-30,5,320.141775558388,Thursday,Kuchen
2015-07-31,5,337.099137665563,Friday,Kuchen
2015-08-01,5,325.032374764974,Saturday,Kuchen
2015-08-02,5,313.031624705495,Sunday,Kuchen
2015-08-03,5,278.341445348085,Monday,Kuchen
2015-08-04,5,309.251750426175,Tuesday,Kuchen
2015-08-05,5,301.947104892243,Wednesday,Kuchen
2015-08-06,5,307.464976007498,Thursday,Kuchen
2015-08-07,5,328.525075362716,Friday,Kuchen
2015-08-08,5,419.863249187707,Saturday,Kuchen
2015-08-09,5,381.295172610081,Sunday,Kuchen
2015-08-10,5,310.788118274661,Monday,Kuchen
2015-08-11,5,270.359419222473,Tuesday,Kuchen
2015-08-12,5,376.975331769286,Wednesday,Kuchen
2015-08-13,5,325.869900482332,Thursday,Kuchen
2015-08-14,5,302.288607115029,Friday,Kuchen
2015-08-15,5,400.83114144403,Saturday,Kuchen
2015-08-16,5,295.759264675703,Sunday,Kuchen
2015-08-17,5,326.240478613795,Monday,Kuchen
2015-08-18,5,322.838608950023,Tuesday,Kuchen
2015-08-19,5,320.008480715538,Wednesday,Kuchen
2015-08-20,5,336.15365965175,Thursday,Kuchen
2015-08-21,5,343.654461267513,Friday,Kuchen
2015-08-22,5,356.45634430368,Saturday,Kuchen
2015-08-23,5,406.293445886681,Sunday,Kuchen
2015-08-24,5,287.381087820119,Monday,Kuchen
2015-08-25,5,324.423739102114,Tuesday,Kuchen
2015-08-26,5,318.973552484698,Wednesday,Kuchen
2015-08-27,5,302.491389703597,Thursday,Kuchen
2015-08-28,5,328.768757736105,Friday,Kuchen
2015-08-29,5,293.459745116119,Saturday,Kuchen
2015-08-30,5,317.857054367892,Sunday,Kuchen
2015-08-31,5,196.31055630725,Monday,Kuchen
2015-09-01,5,296.009442328884,Tuesday,Kuchen
2015-09-02,5,287.10102163343,Wednesday,Kuchen
2015-09-03,5,256.826920421219,Thursday,Kuchen
2015-09-04,5,331.585851212094,Friday,Kuchen
2015-09-05,5,422.506310537134,Saturday,Kuchen
2015-09-06,5,306.134556055382,Sunday,Kuchen
2015-09-07,5,259.606631742264,Monday,Kuchen
2015-09-08,5,290.365271054862,Tuesday,Kuchen
2015-09-09,5,283.205964937396,Wednesday,Kuchen
2015-09-10,5,268.218856479745,Thursday,Kuchen
2015-09-11,5,313.184481077626,Friday,Kuchen
2015-09-12,5,291.384483107582,Saturday,Kuchen
2015-09-13,5,317.027305488424,Sunday,Kuchen
2015-09-14,5,268.547450934084,Monday,Kuchen
2015-09-15,5,273.980818786363,Tuesday,Kuchen
2015-09-16,5,289.262509645385,Wednesday,Kuchen
2015-09-17,5,244.38437926166,Thursday,Kuchen
2015-09-18,5,320.346264402261,Friday,Kuchen
2015-09-19,5,428.872661572212,Saturday,Kuchen
2015-09-20,5,312.290301376533,Sunday,Kuchen
2015-09-21,5,253.439662740014,Monday,Kuchen
2015-09-22,5,203.366891249052,Tuesday,Kuchen
2015-09-23,5,275.543754197184,Wednesday,Kuchen
2015-09-24,5,213.812725299209,Thursday,Kuchen
2015-09-25,5,278.025761115064,Friday,Kuchen
2015-09-26,5,259.479539645314,Saturday,Kuchen
2015-09-27,5,282.790580820186,Sunday,Kuchen
2015-09-28,5,248.782545827885,Monday,Kuchen
2015-09-29,5,243.885310409177,Tuesday,Kuchen
2015-09-30,5,237.220772688072,Wednesday,Kuchen
2015-10-01,5,222.946056290178,Thursday,Kuchen
2015-10-02,5,240.119361604335,Friday,Kuchen
2015-10-03,5,295.846113974453,Saturday,Kuchen
2015-10-04,5,315.602900601372,Sunday,Kuchen
2015-10-05,5,327.12246547276,Monday,Kuchen
2015-10-06,5,262.096918376241,Tuesday,Kuchen
2015-10-07,5,266.700728724313,Wednesday,Kuchen
2015-10-08,5,279.232059857983,Thursday,Kuchen
2015-10-09,5,347.187545236976,Friday,Kuchen
2015-10-10,5,308.712885369114,Saturday,Kuchen
2015-10-11,5,331.335033797055,Sunday,Kuchen
2015-10-12,5,269.147103600176,Monday,Kuchen
2015-10-13,5,272.220923076483,Tuesday,Kuchen
2015-10-14,5,263.746738771341,Wednesday,Kuchen
2015-10-15,5,310.684718902134,Thursday,Kuchen
2015-10-16,5,363.015662857092,Friday,Kuchen
2015-10-17,5,345.918371834577,Saturday,Kuchen
2015-10-18,5,243.176440210657,Sunday,Kuchen
2015-10-19,5,227.854038067664,Monday,Kuchen
2015-10-20,5,262.531392320433,Tuesday,Kuchen
2015-10-21,5,301.570247693155,Wednesday,Kuchen
2015-10-22,5,235.619116982939,Thursday,Kuchen
2015-10-23,5,314.630004917689,Friday,Kuchen
2015-10-24,5,445.925332158702,Saturday,Kuchen
2015-10-25,5,284.147344008604,Sunday,Kuchen
2015-10-26,5,266.180304496627,Monday,Kuchen
2015-10-27,5,268.245180136677,Tuesday,Kuchen
2015-10-28,5,268.433974874423,Wednesday,Kuchen
2015-10-29,5,253.472553756336,Thursday,Kuchen
2015-10-30,5,266.470696782266,Friday,Kuchen
2015-10-31,5,292.77512121671,Saturday,Kuchen
2015-11-01,5,307.401617264172,Sunday,Kuchen
2015-11-02,5,222.318691219705,Monday,Kuchen
2015-11-03,5,241.436093425533,Tuesday,Kuchen
2015-11-04,5,233.555949277467,Wednesday,Kuchen
2015-11-05,5,257.036598432519,Thursday,Kuchen
2015-11-06,5,186.691059920256,Friday,Kuchen
2015-11-07,5,220.614308718135,Saturday,Kuchen
2015-11-08,5,328.254378564049,Sunday,Kuchen
2015-11-09,5,186.869352829964,Monday,Kuchen
2015-11-10,5,195.40472243736,Tuesday,Kuchen
2015-11-11,5,210.177815712871,Wednesday,Kuchen
2015-11-12,5,216.239785866434,Thursday,Kuchen
2015-11-13,5,214.873616145225,Friday,Kuchen
2015-11-14,5,264.794087448725,Saturday,Kuchen
2015-11-15,5,277.579455017807,Sunday,Kuchen
